company,title,body,rating,sentiment
PostNord i Danmark,Hurtig levering,Hurtig leveringIntet kunne være bedre !!!,5,positive
PostNord i Danmark,OK helt perfekt også et flink bud der kom !,Leveret som beskrevet af afsender Perfect !,5,positive
PostNord i Danmark,Hurtig levering,"Hurtig levering,  Flink medarbejder",5,positive
PostNord i Danmark,levering til tiden efter aftale,levering til tiden efter aftale,5,positive
PostNord i Danmark,Nemt og meget hurtigt,Nemt og meget hurtigt,5,positive
PostNord i Danmark,Hurtigt og nemt,Hurtigt og nemt,5,positive
PostNord i Danmark,Den gode behandling og hurtig leveret…,Den gode behandling og hurtig leveret tak,5,positive
PostNord i Danmark,Pakker forsvinder... igen igen,"Pakker forsvinder. Når kontakter via Chat - fordi man ikke kan få lov at ringe - får man en næsvis, træt og modløs medarbejder der tørt konstatere, at det ikke er PostNords problem, at pakker forsvinder. Men hvis man er rigtig ivrig, så kan man da sende en klage",1,negative
PostNord i Danmark,Afhentning forlanges for langt væk fra adresse,"Afhentning og udlevering fungerer fint, men det er utilfredsstillende at Post Nord ikke afleverer en forsendelse tættere på min bopæl - . Jeg måtte gå ca 25 minutter hver vej - det er for langt inde midt i København.",2,negative
PostNord i Danmark,Super service på Ærø,Super service på Ærø Han bær det lig ind og er super flink,5,positive
PostNord i Danmark,har lige modtaget en sms fra postnord,"har lige modtaget en sms fra postnord. de skriver at de lige har været her, men ingen hjemme... støre idioter skal man lede længe efter... er/var hjemme... i guder et møj selskab... forstår godt det går ad h til for dem..... føj for pokker..😖😡😡",1,negative
PostNord i Danmark,Jeg har før haft problemer med post…,"Jeg har før haft problemer med post nord , men på det sidste har jeg fået de pakker jeg har bestilt. De er blevet meget bedre til at levere . Jeg er positiv , og håber de fortsætter sådan .",5,positive
PostNord i Danmark,Min post er altid venlig,Min post er altid venlig.  Altid god service.,5,positive
PostNord i Danmark,Hurtig og præcis aflevering..,Hurtig og præcis aflevering..,5,positive
PostNord i Danmark,Magen til inkompetent firma.,Magen til inkompetent firma.. Jeg skulle have leveret pakke hjem til men da jeg havde skrevet 5700 og ikke 5771 på pakken fandt de en tilfældig adresse i 5700 og ville levere den men heldigvis var vedkommende ikke hjemme. Hvis man søger min adresse er det samme sted der dukker op uanset hvilket postnummer du bruger. Så kan ikke se hvordan de kan undgå at finde min adresse da begge postnummer er under Svendborg kommune. Nu skal jeg så selv hente pakke som jeg har betalt 40 kr for at få leveret hjem.,1,negative
PostNord i Danmark,Levering til tiden,Levering til tiden,5,positive
PostNord i Danmark,Pålidelige og høflige,Pålidelige og høflige. Altid.,5,positive
PostNord i Danmark,de yder god service,de yder god service,5,positive
PostNord i Danmark,Hurtig og flink levering,Hurtig og flink levering,5,positive
PostNord i Danmark,Pakken kom hurtigt og korrekt.,Pakken kom hurtigt og korrekt.,5,positive
PostNord i Danmark,god levering,god levering,5,positive
PostNord i Danmark,Fuldt tilfreds med levering,Fuldt tilfreds med levering God information med sms og mail,5,positive
PostNord i Danmark,Pakken blev leveret på adressen,Pakken blev leveret på adressen. Det var som forventet,5,positive
PostNord i Danmark,"Ny dag, stadig ingen kontakt","Ny dag, med nye forsøg på kontakt til Postnords ""kundeservice"", hvorfor jeg mener det i orden med en ny anmeldelse.Jeg har endnu engang forsøgt at tage telefonisk kontakt til Postnord grundet en pakke jeg afventer.Jeg har ikke mulighed for at chatte via app, hvorfor telefon opkald er min eneste mulighed.Uanset hvilken funktion jeg vælger i deres telefonsvarer, får ieg svaret ""Vi kan desværre ikke besvare dit opkald lige nu"".Ufatteligt ringe man ikke kan få telefonisk kontakt til så stort et firma.Jeg fortsætter anmeldelser for hver dag jeg ikke kan få kontakt, da der er tale om en ny ""oplevelse"".",1,negative
PostNord i Danmark,Super hurtigt,Super hurtigt,5,positive
PostNord i Danmark,Drivhus,Jeg fik pakke uden beskadelse,5,positive
PostNord i Danmark,Hurtig ekspedition  (:-),Hurtig ekspedition  (:-),5,positive
PostNord i Danmark,Hurtig levering som altid,Hurtig levering som altid,5,positive
PostNord i Danmark,fik sms om pakke ville komme fredag,"fik sms om pakke ville komme fredag, kom lørdag. Irriterende",5,positive
PostNord i Danmark,Levering af pakke,Flink post alt ok,5,positive
PostNord i Danmark,Fantastisk service!,"Altid hurtig levering og banker på døren, hver gang de kommer med pakker. Jeg har kun positivt at sige om Postnord.",5,positive
PostNord i Danmark,Det var en lille pakke der uden problem…,"Det var en lille pakke der uden problem kunne afleveres i vores postkasse, som altid med Amazons pakker. Men vi fik besked at den skulle hentes i posthus, og var nød til at køre dertil.Hvorfor var den ikke afleveret i postkassen?",1,negative
PostNord i Danmark,Levering til tiden og i god stand.,Levering til tiden og i god satnd.,5,positive
PostNord i Danmark,Hurtig og ordentligt levering,Hurtig og ordentligt levering,5,positive
PostNord i Danmark,Lev og besked til tiden,Lev og besked til tiden,5,positive
PostNord i Danmark,Jeg har sendt en pakke til vietnam fra…,"Jeg har sendt en pakke til vietnam fra 1/4-23 men modtager ikke får den nu. Jeg har ringe til jer 5,6 gang i den tlf nr 70707030 ikke nogen tager tlf 😡😡. Meget dårlige service for postnord.",1,negative
PostNord i Danmark,Lynhurtig levering til døren dagen efter bestilling,Lynhurtig levering til døren dagen efter at leverandøren af afsendt advis om levering. Det fungerer jo prima!,5,positive
PostNord i Danmark,160 kr. for at betale 31 kr.i moms,"Jeg er ellers virkelig tilfreds med PostNord, som man kan se af mine tidligere anmeldelser. Men min seneste oplevelse er under al kritik:Jeg har købt et par sokker hos Saint Javelin for at støtte Ukraine. De leverer dem desværre fra Canada, hvilket udløser en momsopkrævning; det er selvfølgelig dumt, men jeg kan godt leve med at betale 31 kr. i moms. Hvad jeg derimod nægter at betale er 160 kr. til PostNord for at ""håndtere"" opkrævningen. Det er jo helt hovedløst. Så nu har jeg nægtet modtagelse af pakken, hvilket resulterer i, at den bliver sendt tilbage til Canada.",1,negative
PostNord i Danmark,Pakken blev leveret hurtigt,Pakken blev leveret hurtigt,5,positive
PostNord i Danmark,Jeg er træt af mange faik mail,Alt ok. I dag dog svært at være sikker på at det er en reel mail. Jeg får så mange faik mails omkring mail/afhentning af pakker.,5,positive
PostNord i Danmark,Post leveret som aftalt,"Post leveret som aftalt, så jeg er godt tilfreds.",5,positive
PostNord i Danmark,Levering OK- hurtig,Levering OK- hurtig,5,positive
PostNord i Danmark,Jeg blev ikke ikke kontakt.,"Jeg blev ikke ikke kontakt, da pakke ankom til pakkeshop.Søgte pakke i flere dage. Det er kritisk, at man ikke kan kontakt post nord telefonisk.",1,negative
PostNord i Danmark,pakken lå 10 dage i fordelingscenteret,"pakken lå 10 dage i fordelingscenteret, ikke OK",1,negative
PostNord i Danmark,Pakken kom for sent,"Jeg fik pakken en dag efter den senest angivende dato, men pakken var i fin stand",3,neutral
PostNord i Danmark,Hurtig levering,"Hurtig levering, god information via SMS mens man venter på sin pakke :-)",5,positive
PostNord i Danmark,HURTIG levering,Nu er det nok 4. Levering fra post nord hvor levering er sket indenfor 24 timer - sejt 👏👏👏👏,5,positive
PostNord i Danmark,Hurtig levering og pakken blev sat et…,"Hurtig levering og pakken blev sat et sikkert sted, da vi ikke var hjemme på leveringstidspunktet.",5,positive
PostNord i Danmark,Jeg er utilfreds med at pakken ikke…,Jeg er utilfreds med at pakken ikke blev leveret i min pakkeboks ved min bopæl så skulle køre 10 km for at hente den.,1,negative
PostNord i Danmark,Hurtigt og nemt.,Hurtigt og nemt.,5,positive
PostNord i Danmark,Modtaget på under 24 timer,Modtaget på under 24 timer,5,positive
PostNord i Danmark,Hurtig levering,Hurtig leveringGod service,4,positive
PostNord i Danmark,PostNords app er god service,Synes PostNords app-funktion fungere perfekt og giver et godt overblik over hvor ens pakke er og hvornår den kan afhentes hvor 😊 super service,5,positive
PostNord i Danmark,ikke leveret som aftale.,"ikke leveret som aftale.9/10 gange levere i IKKE på det ønsket sted , det virker som om at i bare sætter alle pakker et sted så i kan kommer hurtigere hjem .",1,negative
PostNord i Danmark,Hurtig Levering,Kom 1 dag efter bestilling og afhentning ukompliceret i Kvickly.,5,positive
PostNord i Danmark,Pakke lige til døren:),Pakke lige til døren:),5,positive
PostNord i Danmark,Pakke var åbnet,"Pakke var åbnet, som om nogen havde checket indholdet. 👀(Indholdet var intakt)",3,neutral
PostNord i Danmark,Hurtigt og helt OK 👍🏻,Hurtigt og helt OK 👍🏻,5,positive
PostNord i Danmark,Hurtig og nem fragt,Hurtig og nem fragt! :-),5,positive
PostNord i Danmark,Jeg fik mine ting til tiden,Jeg fik mine ting til tiden,5,positive
PostNord i Danmark,Præcis som lovet,"Præcis som lovet, hvad kan man forlange mere.",5,positive
PostNord i Danmark,Fint,Den kom til tiden,4,positive
PostNord i Danmark,Varen blev hurtigt leveret,Varen blev hurtigt leveret,5,positive
PostNord i Danmark,Leveret til tiden,Leveret til tiden,5,positive
PostNord i Danmark,Det er meget godt,Det er meget godt,5,positive
PostNord i Danmark,Ventede over 15 minutter på at der kom…,"Ventede over 15 minutter på at der kom en medarbejder, som ikke engang undskyldte ventetiden, men blot sjokkede langsomt over til udleveringsdesken ordet “ja?”",1,negative
PostNord i Danmark,God info undervejs vedr levering,God info undervejs vedr levering,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Hurtig sikker levering,Hurtig sikker levering,5,positive
PostNord i Danmark,Perfekt aflevering og færd.,Perfekt aflevering og færd.,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Det var bare ok,Det var bare ok. ingen oplevelse!,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering - Alt ok.,5,positive
PostNord i Danmark,Hurtig og effektivt,Hurtig og effektivt,5,positive
PostNord i Danmark,Det var meget nemt,Det var meget nemt,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Nemt og let at hente i en kiosk hvor…,Nemt og let at hente i en kiosk hvor flere pakke firmaer leverer til.,4,positive
PostNord i Danmark,Forkert anmeldelse. Jeg vil gerne ændre min anmeldelse fra…,"Jeg vil gerne ændre min anmeldelse fra 1 til 5 stjerner.Forsendelsen som jeg troede var forkert afleveret eller stjålet, var ved en fejl blevet flyttet af rengøringspersonale.",5,positive
PostNord i Danmark,Hurtig levering 👍,Hurtig levering 👍,5,positive
PostNord i Danmark,Pakken kunne ikke leveres det valgte sted…,"Pakken kunne ikke leveres det valgte sted. I stedet for at kontakte mig om et alternativt afleveringssted eller bare vælge det nærmeste pakkedepot, fik jeg en sms om at jeg kunne hente min pakke på et posthus 30 km væk (i Ullerslev; jeg bor i Odense C). Jeg henvendte mig til afsender, der bad PostNord om at få leveret til et nærmere pakkested, som jeg havde valgt. I stedet blev pakken efter to uger leveret tilbage til afsender. Som sendte den igen; denne gang uden problemer. Jeres information på hjemesiden om hvordan man håndterer denne situation er mildest talt svær at forstå. Der er en elendig kontaktformular, men I skriver også, at man skal rette henvendelse til afsender, ikke til jer. Et telefonnummer ville også have været rart.",1,negative
PostNord i Danmark,1 dag blev til 3.,"Der blev lovet 1 dags levering, men 1 dag blev til 3.",2,negative
PostNord i Danmark,det var muligt at hente pakken en…søndag,"det var muligt at hente pakken en søndag, var bestilt sent fredag eftermiddag, således stor tilfredshed med at en pakke når hurtigere frem end et brev",5,positive
PostNord i Danmark,Super dårlig,Fik en besked på min telefon om at jeg skulle hente pakken ud i Føtex i Aalborg Øst og der står også på pakken Bladt Industries varemodtagelsen så ikke nogle gode minder her fra dårlig postvæsen,1,negative
PostNord i Danmark,Hurtig levering og advicering,"Hurtig levering og advicering, samt høflig betjening i pakkeshop",5,positive
PostNord i Danmark,Udbetaler ikke erstatninger,Sendte pakke i januar til Ibiza. Ankom ødelagt og kundeservice var nogenlunde da jeg anmeldte skade. I slut februar bad de om mit konto nummer til betaling af ødelagt forsendelse. Har dd stadig ikke modtaget min erstatning. Så ud over at miste mine ting også måtte bruge 600kr. I porto. Når jeg skriver til support får jeg ingen svar. Hvis jeg ønsker at oprette eller spørge vedr. Sagen i app. Skriver app at der er en åben sag og der derfor ikke kan skrives.Så bund linjen er vel at jeg skal skyde en hvid pil efter tabet som de har forvoldt på kr. 3600. Tanger til svindel,1,negative
PostNord i Danmark,Dejligt hurtigt,Dejligt hurtigt,5,positive
PostNord i Danmark,Meget hurtig levering,Meget hurtig levering til pakkebutik nær hjemmet.,5,positive
PostNord i Danmark,Det fungerer bare!,Det fungerer bare!,5,positive
PostNord i Danmark,Hurtig og nemt,Hurtig og nemt,5,positive
PostNord i Danmark,Hurtig eg effektiv,Hurtig eg effektiv,5,positive
PostNord i Danmark,- præcision og tak for det!,- præcision og tak for det!,5,positive
PostNord i Danmark,Godt.,"Fint, let og hurtigt. 🙂",5,positive
PostNord i Danmark,Hurtig levering,"Hurtig levering, tak",5,positive
PostNord i Danmark,Den blev leveret 16 km fra varde,Den blev leveret 16 km fra varde,1,negative
PostNord i Danmark,Varen ankom og blev udleveret prof,Varen ankom og blev udleveret prof. I Føtex,5,positive
PostNord i Danmark,Meget tilfreds 👍👍,Meget tilfreds 👍👍,5,positive
PostNord i Danmark,God service 👍,God service 👍,5,positive
PostNord i Danmark,Pakker tager lidt rundt omkring,"Jeg fik min pakke - alle tiders. Men jeg kan ikke forstå hvorfor en pakke til mig - som bor i Frederiksgade - skal sendes ned til Århus Ø, når der ligger en Føtex med 'Posthus' ca. 350m herfra.",2,negative
